video_path,video_url,keys
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/864.mp4,https://www.youtube.com/watch?v=LDoUDsP7Ft0,5 year old Carter Abernethy 2 ball dribbling
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/865.mp4,https://www.youtube.com/watch?v=AMErerbxduo,Advanced 2 Ball Basketball Dribbling Drills For Youth
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/866.mp4,https://www.youtube.com/watch?v=SCN9c8CzeBs,9-9-15 single hand ball dribbling
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/867.mp4,https://www.youtube.com/watch?v=O2twLtFmJ1w,5-15-14 ball control dribbling
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/868.mp4,https://www.youtube.com/watch?v=GXwJfqiKqf0,3 ball dribbling on bosu ball
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/869.mp4,https://www.youtube.com/watch?v=PObqotd6BS0,2 Ball Partner Core Dribbling
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/870.mp4,https://www.youtube.com/watch?v=QAHvQObYb2E,2 Ball Dribbling with Resistance Band
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/871.mp4,https://www.youtube.com/watch?v=9mcOckQssAc,Alyssa Opening Presents
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/872.mp4,https://www.youtube.com/watch?v=SwnjZ5Tphy0,Ains opening presents
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/873.mp4,https://www.youtube.com/watch?v=AN6eTE1DgzA,Anna landing first front somersault
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/874.mp4,https://www.youtube.com/watch?v=4HOm0_c6E08,Abhi doing a Somersault
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/875.mp4,https://www.youtube.com/watch?v=TeaBS2VDDdk,203a 1m back 1 12 somersault straight
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/876.mp4,https://www.youtube.com/watch?v=3D_w_O6ZANU,2012 Acrobatic Gymnastics Worlds LAKE BUENA VISTA - Mixed Pair Final - We are Gymnastics!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/877.mp4,https://www.youtube.com/watch?v=0ep0izfSjIY,ASSISTED PULL UP (WIDE GRIP)
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/878.mp4,https://www.youtube.com/watch?v=WgjrLLTr4qY,Amber Pull Ups
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/879.mp4,https://www.youtube.com/watch?v=WH8IphfYDik,30 dips 10 pull ups
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/880.mp4,https://www.youtube.com/watch?v=T42G2fwjorc,15 Min Killer Giant Set Pull-Up Back Workout
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/881.mp4,https://www.youtube.com/watch?v=ElRBcnnMw3A,14 pull ups
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/882.mp4,https://www.youtube.com/watch?v=KnJ4N4KKxDg,All Of Us Just Messing Around On The Pull Up Bars
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/883.mp4,https://www.youtube.com/watch?v=SIWfOSNyIWQ,ASMR Foot Massage Swedish Massage Therapy Techniques For Feet Full Body Massage Series Part 3
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/884.mp4,https://www.youtube.com/watch?v=BnBxSwivjMk,5-MINUTE TOSS DINNER SALAD
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/885.mp4,https://www.youtube.com/watch?v=07OTK9ULwRU,Andreas van Zoelen plays Glazounov Saxophone Concerto part 2
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/886.mp4,https://www.youtube.com/watch?v=H9AO_2X4d4M,99 year old man plays Sax
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/887.mp4,https://www.youtube.com/watch?v=7yFl5IG7LSQ,Andreas van Zoelen plays van Dijk Bass Saxophone Concerto
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/888.mp4,https://www.youtube.com/watch?v=WUA2kqUxKQE,Accidentally In love playing with a saxophone
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/889.mp4,https://www.youtube.com/watch?v=51b-ppp_DK8,1 14 13  More Floor Sanding Vid II 1 14 13
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/890.mp4,https://www.youtube.com/watch?v=SOv_FIh8iTE,2003-05-07 sanding hardwood floor
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/891.mp4,https://www.youtube.com/watch?v=C3ZGzUhlLoQ,Alexa Mae 13 months shaving her head zzzz
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/892.mp4,https://www.youtube.com/watch?v=B0dsweO1pHs,16 Sep 10 kids uncle together peeling the potatoes
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/893.mp4,https://www.youtube.com/watch?v=0dPjHNddhrE,Abbeys hoverboarding
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/894.mp4,https://www.youtube.com/watch?v=8GBlwUAxEOs,2 year old rides hoverboard
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/895.mp4,https://www.youtube.com/watch?v=0g0SM20C1oI,Alan Aldas cartwheeling at the Emmy Awards 1979
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/896.mp4,https://www.youtube.com/watch?v=DqpYni4LGPY,Amy & Nickys Cartwheeling!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/897.mp4,https://www.youtube.com/watch?v=FSOOndcspZo,Anuj cartwheeling
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/898.mp4,https://www.youtube.com/watch?v=4UTaYDAI6iQ,180 jump skiing - Mitchell Rippon
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/899.mp4,https://www.youtube.com/watch?v=UYoUYAJwCiQ,Aiden ski jumping
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/900.mp4,https://www.youtube.com/watch?v=3ox_a4pU_RQ,8312008_PWL Pat & Philip Jet Skiing
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/901.mp4,https://www.youtube.com/watch?v=-t2MXACtFJQ,2014 Kawasaki Jet Ski Ultra 310LX & 310R First Ride - MotoUSA
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/902.mp4,https://www.youtube.com/watch?v=AUrvJt_JeHw,01 03 Snatch 116Kg
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/903.mp4,https://www.youtube.com/watch?v=PokGsDxMRfI,105 Squat Snatch
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/904.mp4,https://www.youtube.com/watch?v=32adm6CKUl8,7x1 snatch off high block
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/905.mp4,https://www.youtube.com/watch?v=UNf9tLQBax4,13 06 10 Snatches
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/906.mp4,https://www.youtube.com/watch?v=RDOgNVA1jJE,25 snatches 90lbs
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/907.mp4,https://www.youtube.com/watch?v=T2DUT45xtns,2014-10-11 Snatch 90
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/908.mp4,https://www.youtube.com/watch?v=CVP8w9dUGtI,85 snatch off high blocks
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/909.mp4,https://www.youtube.com/watch?v=VPf5jwpvzag,Aiden Flying Kite 2
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/910.mp4,https://www.youtube.com/watch?v=Ibw9n22Xy1Q,Amy Billimoria & Other Celebs Celebrates The Kite Flying Festival Makar Sankranti
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/911.mp4,https://www.youtube.com/watch?v=VoW8LGzEb6s,Albright Knot Tying Video  Fishing Knot
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/912.mp4,https://www.youtube.com/watch?v=4IdnuPafnVk,Albright Knot
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/913.mp4,https://www.youtube.com/watch?v=-b-JR039AxY,A short film showing how to tie a Needle Knot
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/914.mp4,https://www.youtube.com/watch?v=QhimAAIrnK0,140110 Shaking hand with Block B   PO   music bank
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/915.mp4,https://www.youtube.com/watch?v=CBEL32EYYpg,3 cats shaking hands (paws)
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/916.mp4,https://www.youtube.com/watch?v=FdwDT2ILPp0,Anton folding clothes with the FlipFOLD
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/917.mp4,https://www.youtube.com/watch?v=6bhAzFtM5Vc,A Guide To Shaving Your Legs
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/918.mp4,https://www.youtube.com/watch?v=JBnBPTv1VIQ,6 Steps to Better Looking Legs After Shaving
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/919.mp4,https://www.youtube.com/watch?v=AWoCvLUSPPA,3252013 Fruit Sniffing
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/920.mp4,https://www.youtube.com/watch?v=BimKCZVfxVE,Amanda trapeze catch
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/921.mp4,https://www.youtube.com/watch?v=Jp0Svm0-31Q,Addy nastics trapeze
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/922.mp4,https://www.youtube.com/watch?v=FTUcyrxwG58,Andrew on the trapeze 2
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/923.mp4,https://www.youtube.com/watch?v=DJ98R-3VkE8,Amina Hany 100 meters  Breast stroke Cairo Swimming Championship Winter 2014
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/924.mp4,https://www.youtube.com/watch?v=U9OD0ZG4Fjo,8 years old swimming breaststroke
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/925.mp4,https://www.youtube.com/watch?v=3_Y3TE_gDtk,2012 Swimming Sectionals at Stevenson High School 100 Breast Stroke
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/926.mp4,https://www.youtube.com/watch?v=6NDb33pN2rc,2013 Kaitlyn Fogo   Breaststroke
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/927.mp4,https://www.youtube.com/watch?v=RELEUe0Esj8,Africa Trip- James shoots Arrow
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/928.mp4,https://www.youtube.com/watch?v=Dtjw4q9C0xE,20120606_GHL1_양궁Archery
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/929.mp4,https://www.youtube.com/watch?v=M1XVM_3IvXo,Alex Archery vid final
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/930.mp4,https://www.youtube.com/watch?v=V4Tu6xFk2Ug,Anchoring the 7 pm (Dec11 2012)
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/931.mp4,https://www.youtube.com/watch?v=Lh_6wRnZ5_E,Anchoring 8-27-11
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/932.mp4,https://www.youtube.com/watch?v=5roOZ6RRT7A,Anchoring 95 11pm
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/933.mp4,https://www.youtube.com/watch?v=V3DawGHlI7M,Anchoring 10PM 4913
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/934.mp4,https://www.youtube.com/watch?v=8SpviKPP-ds,Anchoring April 4th 2015
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/935.mp4,https://www.youtube.com/watch?v=EOWO56A2Sgw,Anchoring Clips 2-16-13
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/936.mp4,https://www.youtube.com/watch?v=RLVaRrk-KA4,60 Minute Anchoring (2 Full Newscasts) 7-11-16
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/937.mp4,https://www.youtube.com/watch?v=U4J2kXkUpyg,Anchoring 10-14
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/938.mp4,https://www.youtube.com/watch?v=OahpM7FdjLE,ANCHORING KCBD NewsChannel 11 at 10PM
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/939.mp4,https://www.youtube.com/watch?v=L5W7wFhEuYw,AnchorLok™ - The 2-in-1 Anchoring and Lock-Down System
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/940.mp4,https://www.youtube.com/watch?v=5sa6_aAPHAg,Anchoring by Neetu Saini at Shabd Dil se ❤
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/941.mp4,https://www.youtube.com/watch?v=MzSaR9ScTTk,Ann on a Segway
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/942.mp4,https://www.youtube.com/watch?v=FWiVRaVCc8Y,@BS riding a Segway sitting down late night at ORD Camp 2010
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/943.mp4,https://www.youtube.com/watch?v=VeIYjFMVyVA,Annual Grape Stomp at Surdyks  Sue vs Sally
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/944.mp4,https://www.youtube.com/watch?v=9zP1qYOP-QM,Altus Wine Fest
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/945.mp4,https://www.youtube.com/watch?v=E9K6xNJtk3o,!!!PWND!!!Grape Lady!!!PWND!!! (CHIPMUNKED)
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/946.mp4,https://www.youtube.com/watch?v=DLPnp6qW8fI,Alice Does Pigeage
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/947.mp4,https://www.youtube.com/watch?v=Cl83pzV1NCA,ASMR Collab video-SHARZSTARZ & Chipmunk-on-wheelsASMR- Horse Grooming
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/948.mp4,https://www.youtube.com/watch?v=E7AdCFWRaDQ,3 Basic Ways to Cook SCRAMBLED EGGS
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/949.mp4,https://www.youtube.com/watch?v=Ri4uxR0pU8w,5 Minutes Fluffy Scramble Eggs
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/950.mp4,https://www.youtube.com/watch?v=P49_IKx6m_Q,ASMR 音フェチ 大掃除 spring cleaning PC & floor パソコンと床掃除 Binaural sound
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/951.mp4,https://www.youtube.com/watch?v=8QQPn9VRTuw,Arab beauty Margarita Dyachenko Belly dance HD 720p
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/952.mp4,https://www.youtube.com/watch?v=5kY7ovvDm0E,2013 第6屆遠東區國際肚皮舞大賽Far East International Belly Dance Competition
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/953.mp4,https://www.youtube.com/watch?v=IJmo70SAcrM,Arabic Belly Dancers -  رقص شرقى
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/954.mp4,https://www.youtube.com/watch?v=QiS9-TXwOG0,Amanda Barnum Horseback Riding
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/955.mp4,https://www.youtube.com/watch?v=8UbmYXvw3Zs,2012 Jitka videos Adventure Horse Riding in NYS by Mary Dixon Smilla13
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/956.mp4,https://www.youtube.com/watch?v=WN7rUSqKEPM,Andre Agassi & Steffi Graf - Son Playing Tennis
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/957.mp4,https://www.youtube.com/watch?v=HcjAwqugglc,7 year old girl playing tennis
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/958.mp4,https://www.youtube.com/watch?v=W3yHRcDVems,Andrei playing tennis at the Nationals - Pittsburgh - Feb 2013
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/959.mp4,https://www.youtube.com/watch?v=Hx_mNcgVXUU,Alicia moving furniture
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/960.mp4,https://www.youtube.com/watch?v=TCNfeB51oqw,Alan playing cello
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/961.mp4,https://www.youtube.com/watch?v=6n5mVhDlSEE,150217 Wu Yi Fan playing Cello - Sophia Meipai Updated
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/962.mp4,https://www.youtube.com/watch?v=2nd5IiW_W20,Apples first time playing the cello
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/963.mp4,https://www.youtube.com/watch?v=4QetITKyIis,Adastra age 9 plays Minuet 2 Bach on the cello
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/964.mp4,https://www.youtube.com/watch?v=3Y-HBOTuQQU,Alex Brychta Plays Saint-Saens Cello Concerto
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/965.mp4,https://www.youtube.com/watch?v=WKjFJwoILmM,Alex playing cello
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/966.mp4,https://www.youtube.com/watch?v=A9MI1gMo8n0,Alexey Kassabov plays cello at a regional competition 042012
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/967.mp4,https://www.youtube.com/watch?v=HzCun09IBLk,Apple Unboxing of iPod Shuffle 3G Stainless Steel 4GB
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/968.mp4,https://www.youtube.com/watch?v=WL9Vsvqzy1o,Apple iPad unboxing e accessori
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/969.mp4,https://www.youtube.com/watch?v=MZp6xs18rtU,Apple Unboxing of Magic Mouse
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/970.mp4,https://www.youtube.com/watch?v=JEBxp4Gde_M,Apple Unboxing Series Episode 3 Unboxing Apple Macbook Pro 13 Intel Core i5 2011 model
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/971.mp4,https://www.youtube.com/watch?v=5SQOgaCdQWU,Apple Unboxing of iPod Classic 120GB Black
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/972.mp4,https://www.youtube.com/watch?v=vWFBG8A3gKo,Apple iPad Unboxing
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/973.mp4,https://www.youtube.com/watch?v=TWH0vinmuww,Apple Unboxing iPhone 5c White
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/974.mp4,https://www.youtube.com/watch?v=DQhvj9RXYeA,Alex climbs tree at lightning speed
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/975.mp4,https://www.youtube.com/watch?v=B0Xl5HM3R1M,(Smock) kids climbs a big tree
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/976.mp4,https://www.youtube.com/watch?v=T0-tK90GSVs,2004 Kids Climbing Tree at BinneyPark
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/977.mp4,https://www.youtube.com/watch?v=HRsQAwmpabE,5 little monkeys climbing in a tree
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/978.mp4,https://www.youtube.com/watch?v=O4_Jmt7jlU4,Absco Garden Shed Installation - only 24 seconds to build a shed )
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/979.mp4,https://www.youtube.com/watch?v=HVtWE8zVBRc,1999 SPAH Harmonica Player of the Year Part 1
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/980.mp4,https://www.youtube.com/watch?v=HtlcB8JfFNQ,AAdi playing mouth harmonica
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/981.mp4,https://www.youtube.com/watch?v=OVKlyVQesfg,AJ Baby Red plays the harmonica
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/982.mp4,https://www.youtube.com/watch?v=LXBiP2jaoK4,01 Butterfly Arm Stroke
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/983.mp4,https://www.youtube.com/watch?v=FlMvdTpNOoM,Alankarbist Swimming (Butterfly Stroke) HD Video!!!!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/984.mp4,https://www.youtube.com/watch?v=-ek3zFzo560,05-14 Question & Answer Session wDon Stewart @t CCK
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/985.mp4,https://www.youtube.com/watch?v=1LWUlv7twOg,9 Exponents Questions & Answers 2
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/986.mp4,https://www.youtube.com/watch?v=L4dvhWgOcVk,2015 Praia do Lagido (2) - Quinta dAnta - Hotel & Surf Lodge Portugal on Water
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/987.mp4,https://www.youtube.com/watch?v=B3hZsNzEQYw,1M Springboard Dive - Ouch
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/988.mp4,https://www.youtube.com/watch?v=V9AZVya-N5Q,Aquatics Diving Womens 3m Springboard Final   (Day 1)  28th SEA Games Singapore 2015
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/989.mp4,https://www.youtube.com/watch?v=OPX4DD9Nff8,2014 Its Daejeon Masters Diving competition 1m Springboard Man SANY0760
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/990.mp4,https://www.youtube.com/watch?v=LQreJNJVmog,109C 3M Springboard (Diving)
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/991.mp4,https://www.youtube.com/watch?v=PRkblEYb3j8,1 meter springboard diving reverse dive straight
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/992.mp4,https://www.youtube.com/watch?v=4ZuQNhF1CkM,2009 Diving Keller 3 Meter Springboard
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/993.mp4,https://www.youtube.com/watch?v=KcHYlwxvbCU,AMF 300 Heat Stroke bowling ball video
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/994.mp4,https://www.youtube.com/watch?v=6qAFBuji-T8,80 yr old with 40 yr old  bowling ball
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/995.mp4,https://www.youtube.com/watch?v=UNqE-SRhVgk,Airport Bowling with Friends Part 6
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/996.mp4,https://www.youtube.com/watch?v=9JBHMj-UsNg,ATR 3020 Overhead Medicine Ball Throw
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/997.mp4,https://www.youtube.com/watch?v=BwhfPGuQXRs,12 Kneeling Med Ball Rotational Throw
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/998.mp4,https://www.youtube.com/watch?v=3JJnI04nDuw,Alysas throwing her new Taboo spare ball by hammer
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/999.mp4,https://www.youtube.com/watch?v=-gzMWFyyifc,2012 CrossFit Games - Ball TossTrack Triplet Men Heat 1
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1000.mp4,https://www.youtube.com/watch?v=MFwsj0tUCEs,20lb med ball throw
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1001.mp4,https://www.youtube.com/watch?v=8FiGazcSkL4,2008 Feb Haiti Elyse cutting up pineapple
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1002.mp4,https://www.youtube.com/watch?v=OG6IvV4pBQs,(Curly Little Girls Hairstyles) Using a Flat Iron
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1003.mp4,https://www.youtube.com/watch?v=0HSVIheoYYQ,Aliyas curled hair
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1004.mp4,https://www.youtube.com/watch?v=ORRTYZL9v7c,2011 Cross Country Skiing
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1005.mp4,https://www.youtube.com/watch?v=7068J1AB8wE,Adaptive Cross Country Skiing is awesome!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1006.mp4,https://www.youtube.com/watch?v=NlCVLc0hEQQ,AL Window Cleaning Bolton
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1007.mp4,https://www.youtube.com/watch?v=M6sjMaS_Oa8,02152011 Playing Xylophone!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1008.mp4,https://www.youtube.com/watch?v=VRfI-7H2Y78,7th Grade Students play Xylophones
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1009.mp4,https://www.youtube.com/watch?v=FKrsJJa6WGc,1940s enthusiastic double bass player Glamourous lady Xylophone Players
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1010.mp4,https://www.youtube.com/watch?v=OeS5dJOc9Rg,Adam singing and playing the xylophone
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1011.mp4,https://www.youtube.com/watch?v=5riqpfWhfmg,Aaron Learning to play the Didgeridoo
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1012.mp4,https://www.youtube.com/watch?v=HRzAUrZq7q0,Aborigine Playing the Didgeridoo
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1013.mp4,https://www.youtube.com/watch?v=DgQ7Am4ek8s,Adas gra na didgeridoo - Adam is playing on didgeridoo
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1014.mp4,https://www.youtube.com/watch?v=Mmic5xqaDeg,Alan Dargin - The Best Didgeridoo Player (I ever met)He hit 3 OCTAVES!!!
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1015.mp4,https://www.youtube.com/watch?v=NzmlHgJ6Qis,Agustina Mosca playing the didgeridoo
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1016.mp4,https://www.youtube.com/watch?v=9cVH6JEI3_c,Aboriginal Didgeridoo Player
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1017.mp4,https://www.youtube.com/watch?v=AI3IYUsStR0,Andrea didgeridoo player Buskers Festival 08 (4 video)wmv
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1018.mp4,https://www.youtube.com/watch?v=5pmQBOFqkKg,Alexander Hollesen playing Didgeridoo
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1019.mp4,https://www.youtube.com/watch?v=7a1ybRpCPyE,Aboriginal DIDGERIDOO Playing Live in Sydney
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1020.mp4,https://www.youtube.com/watch?v=9g-NG-RDYAE,ASMR SHOE CLEANING 18
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1021.mp4,https://www.youtube.com/watch?v=QzC825EAiyI,16 month old Justin bouncing on trampoline for the first time
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1022.mp4,https://www.youtube.com/watch?v=11yiM8-DpwI,Alison and Jill bouncing at the trampoline park music video
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1023.mp4,https://www.youtube.com/watch?v=Pcr6UMpMq5U,09 Accordion playing ミシュコ・プラヴィ 20121031 カフェのだて
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1024.mp4,https://www.youtube.com/watch?v=EeqUq61jBbU,Accordion player in Jerez
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1025.mp4,https://www.youtube.com/watch?v=7iYCCwyBZ04,Accordion Player in Frankenmuth
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1026.mp4,https://www.youtube.com/watch?v=4S23nCepuHI,Alex Govier plays Kiss of Fire on chromatic Roland FR-1xb accordion
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1027.mp4,https://www.youtube.com/watch?v=IwMehk9pZMU,Accordion Player At Bastille Day Festival
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1028.mp4,https://www.youtube.com/watch?v=UPkC6mJjZdg,Adam Plays Accordion
/home/intern/interndata/vipul/BMT/submodules/video_features/kinetics/1029.mp4,https://www.youtube.com/watch?v=56Y6ECg7m9A,13 Accordion playing ミシュコ・プラヴィ 20121031 カフェのだて
